"Cron jobs / Tools / Magento Admin","Cron jobs / Narzędzia / Administrator Magento"
"%d minute","%d minuta"
"%d minutes","%d minut"
"Duration","Trwanie"
"Duration: %s","Trwanie: %s"
"Status: <span %s>%s</span>","Status: <span %s>%s</span>"
" Created At: %s","Utworzono: %s"
" Enabled","Włączone"
" Disabled","Wyłączone"
"%s kB","%s kB"
"%s MB","%s MB"
"%s GB","%s GB"
"Status: %s (%s)","Status: %s (<span lang=""en"">%s</span>)"
" monthly","co miesiąc"
" weekly","co tydzień"
" daily","codziennie"
"%d days","%d dni"
"%d days (%d weeks)","%d dni (%d tygodni)"
"%d days (%d month)","%d dni (%d miesiąc)"
"%d days (%d months)","%d dni (%d miesięcy)"
